Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
8556291,Cities for People,Jan Gehl,"Gehl, Jan",,"=""9781597265""","=""""",3,4.32,Island Press,Hardcover,285,2010,2010,2016/07/01,2016/04/24,,,read,"While I think this book offers some precise detail about designing cities for people, I found it very abstract on the whole. This is not good, because I was looking for more specificity. I did really like the copious picture and graphic usage. ",,,1,,,0,,,,,
6070098,Pedaling Revolution: How Cyclists Are Changing American Cities,Jeff Mapes,"Mapes, Jeff",,"=""0870714198""","=""9780870714191""",0,3.87,Oregon State University Press,Paperback,288,2009,2009,,2016/06/29,to-read,to-read (#232),to-read,,,,0,,,0,,,,,
21996,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",Tony Goldwyn,"=""0739303406""","=""9780739303405""",0,3.99,Random House Audio Publishing Group,Audio Cassette,447,2003,2003,,2016/06/28,to-read,to-read (#231),to-read,,,,0,,,0,,,,,
1730951,Urban Land Use Planning,F. Stuart Chapin III,"III, F. Stuart Chapin","Edward J. Kaiser, David R. Godschalk","=""0252021010""","=""9780252021015""",0,3.87,University of Illinois Press,Hardcover,512,1995,1979,,2016/06/28,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
101843,The High Cost of Free Parking,Donald C. Shoup,"Shoup, Donald C.",,"=""1884829988""","=""9781884829987""",0,4.24,American Planning Association,Hardcover,733,2005,2004,,2016/06/28,to-read,to-read (#229),to-read,,,,0,,,0,,,,,
2256591,The Option of Urbanism: Investing in a New American Dream,Christopher B. Leinberger,"Leinberger, Christopher B.",,"=""159726136X""","=""9781597261364""",0,3.87,Island Press,Hardcover,224,2007,2007,,2016/06/27,to-read,to-read (#228),to-read,,,,0,,,0,,,,,
18634501,What the Most Successful People Do Before Breakfast: A Short Guide to Making Over Your Mornings--and Life,Laura Vanderkam,"Vanderkam, Laura",,"=""""","=""""",0,3.38,Portfolio,Kindle Edition,32,2012,2012,,2016/06/26,to-read,to-read (#227),to-read,,,,0,,,0,,,,,
552476,The Social Life of Small Urban Spaces,William H. Whyte,"Whyte, William H.",,"=""097063241X""","=""9780970632418""",5,4.27,Ingram,Paperback,125,1980,1980,2016/06/25,2016/04/24,,,read,"I love short books, especially when they are most informative.",,,1,,,0,,,,,
25669,How the Irish Saved Civilization,Thomas Cahill,"Cahill, Thomas",,"=""0385418493""","=""9780385418492""",0,3.81,Bantam Doubleday Dell (NYC),Paperback,246,1996,1995,,2016/06/20,to-read,to-read (#226),to-read,,,,0,,,0,,,,,
25622864,Naked Money: A Revealing Look at What It Is and Why It Matters,Charles Wheelan,"Wheelan, Charles",,"=""0393069028""","=""9780393069020""",0,4.28,W. W. Norton  Company,Hardcover,368,2016,2016,,2016/06/20,to-read,to-read (#225),to-read,,,,0,,,0,,,,,
81948,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,"Gerber, Michael E.",,"=""0887307280""","=""9780887307287""",0,3.99,HarperBusiness,Paperback,269,1995,1985,,2016/06/20,to-read,to-read (#224),to-read,,,,0,,,0,,,,,
26530320,Grunt: The Curious Science of Humans at War,Mary Roach,"Roach, Mary",,"=""0393245446""","=""9780393245448""",0,3.94,W. W. Norton  Company,Hardcover,285,2016,2016,,2016/06/20,to-read,to-read (#223),to-read,,,,0,,,0,,,,,
16685439,The Price of Inequality: How Today's Divided Society Endangers Our Future,Joseph E. Stiglitz,"Stiglitz, Joseph E.",,"=""0393345068""","=""9780393345063""",4,4.02,W. W. Norton  Company,Paperback,560,2013,2012,2016/05/30,2016/04/26,,,read,,,,1,,,0,,,,,
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",5,4.21,Knopf,Hardcover,563,2010,2007,2015/05/01,2014/12/26,,,read,,,,1,,,1,,,unspecified,,
22775647,The Power to Compete: An Economist and an Entrepreneur on Revitalizing Japan in the Global Economy,Hiroshi Mikitani,"Mikitani, Hiroshi",Ryoichi Mikitani,"=""1119000602""","=""9781119000600""",0,3.55,John Wiley & Sons,Hardcover,240,2014,2014,,2016/06/07,to-read,to-read (#222),to-read,,,,0,,,0,,,,,
23316494,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,"=""0393088812""","=""9780393088816""",0,4.15,W. W. Norton  Company,Hardcover,368,2015,2015,,2016/06/07,to-read,to-read (#221),to-read,,,,0,,,0,,,,,
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.98,William Morrow,Kindle Edition,880,2015,2015,,2016/06/07,to-read,to-read (#220),to-read,,,,0,,,0,,,,,
25998642,"Capitalism: Money, Morals and Markets",John Plender,"Plender, John",,"=""""","=""""",0,3.75,Biteback Publishing,Kindle Edition,320,2015,2015,,2016/05/31,to-read,to-read (#219),to-read,,,,0,,,0,,,,,
7518965,Iron In The Soul,Jean-Paul Sartre,"Sartre, Jean-Paul",Gerard Hopkins,"=""0241902886""","=""9780241902882""",0,3.88,Hamish Hamilton,Hardcover,,1971,1949,,2016/05/31,to-read,to-read (#218),to-read,,,,0,,,0,,,,,
7776209,The Rational Optimist: How Prosperity Evolves,Matt Ridley,"Ridley, Matt",,"=""006145205X""","=""9780061452055""",0,3.98,Harper,Hardcover,448,2010,2010,,2016/05/22,to-read,to-read (#217),to-read,,,,0,,,0,,,,,
296662,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,James W. Loewen,"Loewen, James W.",,"=""0684818868""","=""9780684818863""",0,3.96,Touchstone Books,Paperback,383,1996,1995,,2016/05/22,to-read,to-read (#216),to-read,,,,0,,,0,,,,,
39933,How to Read Literature Like a Professor,Thomas C. Foster,"Foster, Thomas C.",,"=""006000942X""","=""9780060009427""",0,3.64,Harper Perennial,Paperback,314,2014,2003,,2016/05/22,to-read,to-read (#215),to-read,,,,0,,,0,,,,,
13517594,End This Depression Now!,Paul Krugman,"Krugman, Paul",,"=""0393088774""","=""9780393088779""",4,3.95,W. W. Norton & Company,Hardcover,259,2012,2012,2016/05/21,2016/04/26,,,read,,,,1,,,0,,,,,
97820,Free to Choose: A Personal Statement,Milton Friedman,"Friedman, Milton",Rose D. Friedman,"=""0156334607""","=""9780156334600""",5,4.22,Mariner Books,Paperback,368,1990,1980,2016/05/15,2015/04/03,,,read,,,,1,,,1,,,unspecified,,
303615,"The General Theory of Employment, Interest, and Money",John Maynard Keynes,"Keynes, John Maynard",,"=""1573921394""","=""9781573921398""",0,3.83,Prometheus Books,Paperback,403,1997,1935,,2016/05/04,to-read,to-read (#214),to-read,,,,0,,,0,,,,,
2064279,Economic Facts and Fallacies,Thomas Sowell,"Sowell, Thomas",,"=""0465003494""","=""9780465003495""",0,4.19,Basic Books,Hardcover,262,2008,2007,,2016/05/04,to-read,to-read (#213),to-read,,,,0,,,0,,,,,
23316488,Misbehaving: The Making of Behavioral Economics,Richard H. Thaler,"Thaler, Richard H.",,"=""0393080943""","=""9780393080940""",0,4.15,W. W. Norton  Company,Hardcover,432,2015,2015,,2016/05/04,to-read,to-read (#212),to-read,,,,0,,,0,,,,,
13707751,Keynes Hayek: The Clash that Defined Modern Economics,Nicholas Wapshott,"Wapshott, Nicholas",,"=""0393343634""","=""9780393343632""",0,3.86,W. W. Norton  Company,Paperback,400,2012,2011,,2016/05/04,to-read,to-read (#211),to-read,,,,0,,,0,,,,,
13593553,To Sell Is Human: The Surprising Truth About Moving Others,Daniel H. Pink,"Pink, Daniel H.",,"=""1594487154""","=""9781594487156""",0,3.87,Riverhead Books,Hardcover,272,2012,2012,,2016/04/28,to-read,to-read (#210),to-read,,,,0,,,0,,,,,
6476835,Urban Planning and Real Estate Development,Michael Stubbs,"Stubbs, Michael",M.C.R. Keeping,"=""0415450780""","=""9780415450782""",0,4.50,Routledge,Paperback,720,2009,2009,,2016/04/25,to-read,to-read (#208),to-read,,,,0,,,0,,,,,
741749,Development Economics,Debraj Ray,"Ray, Debraj",,"=""0691017069""","=""9780691017068""",0,3.98,Princeton University Press,Hardcover,872,1998,1998,,2016/04/24,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
1102152,Economic Development,Michael P. Todaro,"Todaro, Michael P.",Stephen C. Smith,"=""0201770512""","=""9780201770513""",0,4.02,Addison Wesley Publishing Company,Hardcover,,2002,1993,,2016/04/24,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
25362781,"Start-Up City: Inspiring Private and Public Entrepreneurship, Getting Projects Done, and Having Fun",Gabe Klein,"Klein, Gabe",David Vega-Barachowitz,"=""1610916905""","=""9781610916905""",0,3.99,Island Press,Paperback,256,2015,2015,,2016/04/24,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
19083473,Tactical Urbanism: Short-term Action for Long-term Change,Mike Lydon,"Lydon, Mike",Anthony Garcia,"=""1610915267""","=""9781610915267""",0,3.91,Island Press,Paperback,256,2015,2014,,2016/04/24,to-read,to-read (#204),to-read,,,,0,,,0,,,,,
612361,Urban Development: The Logic Of Making Plans,Lewis D. Hopkins,"Hopkins, Lewis D.",,"=""1559638532""","=""9781559638531""",0,4.00,Island Press,Paperback,312,2001,2001,,2016/04/24,to-read,to-read (#203),to-read,,,,0,,,0,,,,,
1032781,City Life: Urban Expectations in a New World,Witold Rybczynski,"Rybczynski, Witold",,"=""0684813025""","=""9780684813028""",0,3.70,Scribner Book Company,Hardcover,256,1995,1995,,2016/04/24,to-read,to-read (#202),to-read,,,,0,,,0,,,,,
12472305,The Great Inversion and the Future of the American City,Alan Ehrenhalt,"Ehrenhalt, Alan",,"=""0307272745""","=""9780307272744""",0,3.76,Knopf,Hardcover,288,2012,2012,,2016/04/24,to-read,to-read (#201),to-read,,,,0,,,0,,,,,
716422,"The American City: What Works, What Doesn't",Alexander Garvin,"Garvin, Alexander",,"=""0071373675""","=""9780071373678""",0,3.65,McGraw-Hill Professional Publishing,Hardcover,560,2002,2002,,2016/04/24,to-read,to-read (#200),to-read,,,,0,,,0,,,,,
38310,How Buildings Learn: What Happens After They're Built,Stewart Brand,"Brand, Stewart",,"=""0140139966""","=""9780140139969""",0,4.29,Penguin Books,Paperback,252,1995,1994,,2016/04/24,to-read,to-read (#199),to-read,,,,0,,,0,,,,,
1267050,The City Shaped: Urban Patterns and Meanings Through History,Spiro Kostof,"Kostof, Spiro",,"=""0821220160""","=""9780821220160""",0,4.25,Bulfinch,Paperback,352,1993,1991,,2016/04/24,to-read,to-read (#198),to-read,,,,0,,,0,,,,,
27333,Silent Spring,Rachel Carson,"Carson, Rachel","Linda Lear, Edward O. Wilson","=""0618249060""","=""9780618249060""",0,3.95,Mariner Books,Paperback,378,2002,1962,,2016/04/24,to-read,to-read (#197),to-read,,,,0,,,0,,,,,
79766,"A Pattern Language: Towns, Buildings, Construction",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel","=""0195019199""","=""9780195019193""",0,4.38,"Oxford University Press, USA",Hardcover,1216,1977,1977,,2016/04/24,to-read,to-read (#196),to-read,,,,0,,,0,,,,,
544053,"The City in History: Its Origins, Its Transformations, and Its Prospects",Lewis Mumford,"Mumford, Lewis",,"=""0156180359""","=""9780156180351""",0,4.10,Mariner Books,Paperback,784,1968,1961,,2016/04/24,to-read,to-read (#195),to-read,,,,0,,,0,,,,,
9897152,"Triumph of the City: How Our Greatest Invention Makes Us Richer, Smarter, Greener, Healthier and Happier",Edward L. Glaeser,"Glaeser, Edward L.",,"=""159420277X""","=""9781594202773""",0,3.89,Penguin Press,Hardcover,352,2011,2011,,2016/04/24,to-read,to-read (#194),to-read,,,,0,,,0,,,,,
125313,The Geography of Nowhere: The Rise and Decline of America's Man-Made Landscape,James Howard Kunstler,"Kunstler, James Howard",,"=""0671888250""","=""9780671888251""",0,4.05,Free Press,Paperback,304,1994,1993,,2016/04/24,to-read,to-read (#193),to-read,,,,0,,,0,,,,,
647351,The Image of the City,Kevin Lynch,"Lynch, Kevin",,"=""0262620014""","=""9780262620017""",0,4.05,Mit Press,Paperback,208,1960,1960,,2016/04/24,to-read,to-read (#192),to-read,,,,0,,,0,,,,,
1985349,Dealing with Risk: Why the Public and the Experts Disagree on Environmental Issues,Howard Margolis,"Margolis, Howard",,"=""0226505294""","=""9780226505299""",0,3.00,University Of Chicago Press,Paperback,238,1997,1996,,2016/04/24,to-read,to-read (#191),to-read,,,,0,,,0,,,,,
6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0060889578""","=""9780060889579""",3,3.97,William Morrow,Hardcover,270,2009,2009,2016/04/17,2015/03/21,,,read,,,,1,,,0,,,,,
6828896,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Tony Hsieh,"Hsieh, Tony",,"=""0446563048""","=""9780446563048""",4,4.00,Grand Central Publishing,Hardcover,246,2010,2010,2016/02/21,2015/08/04,,,read,,,,1,,,0,,,,,
853555,Skinny Dip,Carl Hiaasen,"Hiaasen, Carl",,"=""0446695564""","=""9780446695565""",0,3.79,Warner Books,Trade Paperback,355,2005,2004,,2016/01/16,to-read,to-read (#190),to-read,,,,0,,,0,,,,,
6732019,Rework,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0307463745""","=""9780307463746""",0,3.93,Crown Business,Hardcover,279,2010,2010,,2016/01/04,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
20608005,Driving Honda: Inside the World's Most Innovative Car Company,Jeffrey Rothfeder,"Rothfeder, Jeffrey",,"=""1480586781""","=""9781480586789""",4,3.80,Brilliance Audio,Audio CD,,2014,2014,2016/01/02,2015/12/31,,,read,"Really liked this book. Even though I have followed the auto industry a little over the years, I had no idea how different Honda is as a car company, or the importance of its various innovations.<br/><br/>The author slipped a lot of personal ideas into the book as well, especially about globalization and other trade issues; these removed the book from its thesis a little bit. Also, the conclusion left much to be desired: it was about two paragraphs long, with very little to tie up the loose ends. <br/><br/>Overall though, this was a great read.",,,1,,,0,,,,,
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",0,3.31,HarperCollins,Hardcover,278,2015,2015,,2015/12/31,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
40763,Bouvard and Pecuchet,Gustave Flaubert,"Flaubert, Gustave","Mark Polizzotti, Αχιλλέας Κυριακίδης, Raymond Queneau","=""1564783936""","=""9781564783936""",0,3.86,Dalkey Archive Press,Paperback,328,2006,1881,,2014/12/21,to-read,to-read (#80),to-read,,,,0,,,1,,,unspecified,,
10016013,Harry Potter and the Methods of Rationality,Eliezer Yudkowsky,"Yudkowsky, Eliezer",,"=""""","=""""",0,4.39,hpmor.com & fanfiction.net,ebook,2007,2015,2015,,2015/10/24,to-read,to-read (#187),to-read,,,,0,,,0,,,,,
22272721,Innovation Breakdown: How the FDA and Wall Street Cripple Medical Advances,Joseph V. Gulfo,"Gulfo, Joseph V.",,"=""1618689576""","=""9781618689573""",0,4.17,Post Hill Press,Hardcover,325,2014,2014,,2015/10/20,to-read,to-read (#186),to-read,,,,0,,,0,,,,,
7788995,The Silver Linings Playbook,Matthew Quick,"Quick, Matthew",,"=""0374532281""","=""9780374532284""",0,4.00,Sarah Crichton Books,Paperback,289,2010,2008,,2015/06/09,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",4,4.12,Oxford University Press,Paperback,360,2006,1976,2015/09/27,2015/05/19,,,read,,,,1,,,0,,,,,
900892,A Random Walk Down Wall Street,Burton G. Malkiel,"Malkiel, Burton G.",,"=""0393325350""","=""9780393325355""",3,4.06,W. W. Norton  Company,Paperback,464,2004,1973,2015/08/25,2014/12/01,,,read,,,,1,,,1,,,unspecified,,
25859868,The Global Minotaur,Yanis Varoufakis,"Varoufakis, Yanis",Paul  Mason,"=""""","=""""",0,4.18,Zed Books,Kindle Edition,302,2015,2011,,2015/08/11,to-read,to-read (#181),to-read,,,,0,,,0,,,,,
8954,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players",Stefan Fatsis,"Fatsis, Stefan",,"=""0142002267""","=""9780142002261""",0,3.82,Penguin Books,Paperback,372,2002,2001,,2015/08/12,to-read,to-read (#184),to-read,,,,0,,,0,,,,,
1970449,Slash,Slash,"Slash, Slash",Anthony Bozza,"=""0061351423""","=""9780061351426""",0,3.96,It Books,Hardcover,458,2007,2007,,2015/08/11,to-read,to-read (#183),to-read,,,,0,,,0,,,,,
522776,"The Wolf of Wall Street (The Wolf of Wall Street, #1)",Jordan Belfort,"Belfort, Jordan",,"=""0553805460""","=""9780553805468""",0,3.68,Bantam,Hardcover,528,2007,2007,,2015/08/11,to-read,to-read (#182),to-read,,,,0,,,0,,,,,
843804,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,"Alexie, Sherman",Ellen Forney,"=""0316013692""","=""9780316013697""",0,4.12,"Little, Brown Books for Young Readers",Paperback,230,2009,2007,,2015/08/11,to-read,to-read (#180),to-read,,,,0,,,0,,,,,
61190,The Evolution of Useful Things: How Everyday Artifacts-From Forks and Pins to Paper Clips and Zippers-Came to be as They are.,Henry Petroski,"Petroski, Henry",,"=""0679740392""","=""9780679740391""",0,3.54,Vintage,Paperback,288,1994,1994,,2015/08/11,to-read,to-read (#179),to-read,,,,0,,,0,,,,,
375013,Schindler's List,Thomas Keneally,"Keneally, Thomas",,"=""0340606517""","=""9780340606513""",0,4.34,Sceptre,Paperback,429,1994,1982,,2015/08/06,to-read,to-read (#178),to-read,,,,0,,,0,,,,,
